FID,XLL,XUL,XUR,XLR,YLL,YUL,YUR,YLR
25799,-9.9999617,-10.1666284,-10.1666284,-9.9999617,4.3333523,4.3333523,4.500019,4.500019
25800,-9.833295,-9.9999617,-9.9999617,-9.833295,4.3333523,4.3333523,4.500019,4.500019
25801,-9.6666283,-9.833295,-9.833295,-9.6666283,4.3333523,4.3333523,4.500019,4.500019
25802,-9.4999616,-9.6666283,-9.6666283,-9.4999616,4.3333523,4.3333523,4.500019,4.500019
25803,-9.3332949,-9.4999616,-9.4999616,-9.3332949,4.3333523,4.3333523,4.500019,4.500019
25804,-9.1666282,-9.3332949,-9.3332949,-9.1666282,4.3333523,4.3333523,4.500019,4.500019
25805,-8.9999615,-9.1666282,-9.1666282,-8.9999615,4.3333523,4.3333523,4.500019,4.500019
25806,-8.8332948,-8.9999615,-8.9999615,-8.8332948,4.3333523,4.3333523,4.500019,4.500019
25807,-8.6666281,-8.8332948,-8.8332948,-8.6666281,4.3333523,4.3333523,4.500019,4.500019
25808,-8.4999614,-8.6666281,-8.6666281,-8.4999614,4.3333523,4.3333523,4.500019,4.500019
25809,-8.3332947,-8.4999614,-8.4999614,-8.3332947,4.3333523,4.3333523,4.500019,4.500019
25810,-8.166628,-8.3332947,-8.3332947,-8.166628,4.3333523,4.3333523,4.500019,4.500019
25811,-7.9999613,-8.166628,-8.166628,-7.9999613,4.3333523,4.3333523,4.500019,4.500019
25812,-7.8332946,-7.9999613,-7.9999613,-7.8332946,4.3333523,4.3333523,4.500019,4.500019
25813,-7.6666279,-7.8332946,-7.8332946,-7.6666279,4.3333523,4.3333523,4.500019,4.500019
25814,-7.4999612,-7.6666279,-7.6666279,-7.4999612,4.3333523,4.3333523,4.500019,4.500019
25815,-7.3332945,-7.4999612,-7.4999612,-7.3332945,4.3333523,4.3333523,4.500019,4.500019
25816,-7.1666278,-7.3332945,-7.3332945,-7.1666278,4.3333523,4.3333523,4.500019,4.500019
25817,-6.9999611,-7.1666278,-7.1666278,-6.9999611,4.3333523,4.3333523,4.500019,4.500019
25818,-6.8332944,-6.9999611,-6.9999611,-6.8332944,4.3333523,4.3333523,4.500019,4.500019
25819,-6.6666277,-6.8332944,-6.8332944,-6.6666277,4.3333523,4.3333523,4.500019,4.500019
25820,-6.499961,-6.6666277,-6.6666277,-6.499961,4.3333523,4.3333523,4.500019,4.500019
25821,-6.3332943,-6.499961,-6.499961,-6.3332943,4.3333523,4.3333523,4.500019,4.500019
25822,-6.1666276,-6.3332943,-6.3332943,-6.1666276,4.3333523,4.3333523,4.500019,4.500019
25823,-5.9999609,-6.1666276,-6.1666276,-5.9999609,4.3333523,4.3333523,4.500019,4.500019
25824,-5.8332942,-5.9999609,-5.9999609,-5.8332942,4.3333523,4.3333523,4.500019,4.500019
25825,-5.6666275,-5.8332942,-5.8332942,-5.6666275,4.3333523,4.3333523,4.500019,4.500019
25826,-5.4999608,-5.6666275,-5.6666275,-5.4999608,4.3333523,4.3333523,4.500019,4.500019
25827,-5.3332941,-5.4999608,-5.4999608,-5.3332941,4.3333523,4.3333523,4.500019,4.500019
25828,-5.1666274,-5.3332941,-5.3332941,-5.1666274,4.3333523,4.3333523,4.500019,4.500019
25829,-4.9999607,-5.1666274,-5.1666274,-4.9999607,4.3333523,4.3333523,4.500019,4.500019
25830,-4.833294,-4.9999607,-4.9999607,-4.833294,4.3333523,4.3333523,4.500019,4.500019
25831,-4.6666273,-4.833294,-4.833294,-4.6666273,4.3333523,4.3333523,4.500019,4.500019
25832,-4.4999606,-4.6666273,-4.6666273,-4.4999606,4.3333523,4.3333523,4.500019,4.500019
25833,-4.3332939,-4.4999606,-4.4999606,-4.3332939,4.3333523,4.3333523,4.500019,4.500019
25834,-4.1666272,-4.3332939,-4.3332939,-4.1666272,4.3333523,4.3333523,4.500019,4.500019
25835,-3.9999605,-4.1666272,-4.1666272,-3.9999605,4.3333523,4.3333523,4.500019,4.500019
25836,-3.8332938,-3.9999605,-3.9999605,-3.8332938,4.3333523,4.3333523,4.500019,4.500019
25837,-3.6666271,-3.8332938,-3.8332938,-3.6666271,4.3333523,4.3333523,4.500019,4.500019
25838,-3.4999604,-3.6666271,-3.6666271,-3.4999604,4.3333523,4.3333523,4.500019,4.500019
25839,-3.3332937,-3.4999604,-3.4999604,-3.3332937,4.3333523,4.3333523,4.500019,4.500019
25840,-3.166627,-3.3332937,-3.3332937,-3.166627,4.3333523,4.3333523,4.500019,4.500019
25841,-2.9999603,-3.166627,-3.166627,-2.9999603,4.3333523,4.3333523,4.500019,4.500019
25842,-2.8332936,-2.9999603,-2.9999603,-2.8332936,4.3333523,4.3333523,4.500019,4.500019
25843,-2.6666269,-2.8332936,-2.8332936,-2.6666269,4.3333523,4.3333523,4.500019,4.500019
25844,-2.4999602,-2.6666269,-2.6666269,-2.4999602,4.3333523,4.3333523,4.500019,4.500019
25845,-2.3332935,-2.4999602,-2.4999602,-2.3332935,4.3333523,4.3333523,4.500019,4.500019
25846,-2.1666268,-2.3332935,-2.3332935,-2.1666268,4.3333523,4.3333523,4.500019,4.500019
25847,-1.9999601,-2.1666268,-2.1666268,-1.9999601,4.3333523,4.3333523,4.500019,4.500019
25848,-1.8332934,-1.9999601,-1.9999601,-1.8332934,4.3333523,4.3333523,4.500019,4.500019
25849,-1.6666267,-1.8332934,-1.8332934,-1.6666267,4.3333523,4.3333523,4.500019,4.500019
25850,-1.49996,-1.6666267,-1.6666267,-1.49996,4.3333523,4.3333523,4.500019,4.500019
25851,-1.3332933,-1.49996,-1.49996,-1.3332933,4.3333523,4.3333523,4.500019,4.500019
25852,-1.1666266,-1.3332933,-1.3332933,-1.1666266,4.3333523,4.3333523,4.500019,4.500019
25853,-0.9999599,-1.1666266,-1.1666266,-0.9999599,4.3333523,4.3333523,4.500019,4.500019
25854,-0.8332932,-0.9999599,-0.9999599,-0.8332932,4.3333523,4.3333523,4.500019,4.500019
25855,-0.6666265,-0.8332932,-0.8332932,-0.6666265,4.3333523,4.3333523,4.500019,4.500019
25856,-0.4999598,-0.6666265,-0.6666265,-0.4999598,4.3333523,4.3333523,4.500019,4.500019
25857,-0.3332931,-0.4999598,-0.4999598,-0.3332931,4.3333523,4.3333523,4.500019,4.500019
25858,-0.1666264,-0.3332931,-0.3332931,-0.1666264,4.3333523,4.3333523,4.500019,4.500019
25859,4.03E-05,-0.1666264,-0.1666264,4.03E-05,4.3333523,4.3333523,4.500019,4.500019
25860,0.166707,4.03E-05,4.03E-05,0.166707,4.3333523,4.3333523,4.500019,4.500019
25861,0.3333737,0.166707,0.166707,0.3333737,4.3333523,4.3333523,4.500019,4.500019
25862,0.5000404,0.3333737,0.3333737,0.5000404,4.3333523,4.3333523,4.500019,4.500019
25863,0.6667071,0.5000404,0.5000404,0.6667071,4.3333523,4.3333523,4.500019,4.500019
25864,0.8333738,0.6667071,0.6667071,0.8333738,4.3333523,4.3333523,4.500019,4.500019
25865,1.0000405,0.8333738,0.8333738,1.0000405,4.3333523,4.3333523,4.500019,4.500019
25866,1.1667072,1.0000405,1.0000405,1.1667072,4.3333523,4.3333523,4.500019,4.500019
25867,1.3333739,1.1667072,1.1667072,1.3333739,4.3333523,4.3333523,4.500019,4.500019
25868,1.5000406,1.3333739,1.3333739,1.5000406,4.3333523,4.3333523,4.500019,4.500019
25869,1.6667073,1.5000406,1.5000406,1.6667073,4.3333523,4.3333523,4.500019,4.500019
25870,1.833374,1.6667073,1.6667073,1.833374,4.3333523,4.3333523,4.500019,4.500019
25871,2.0000407,1.833374,1.833374,2.0000407,4.3333523,4.3333523,4.500019,4.500019
25872,2.1667074,2.0000407,2.0000407,2.1667074,4.3333523,4.3333523,4.500019,4.500019
25873,2.3333741,2.1667074,2.1667074,2.3333741,4.3333523,4.3333523,4.500019,4.500019
25874,2.5000408,2.3333741,2.3333741,2.5000408,4.3333523,4.3333523,4.500019,4.500019
25875,2.6667075,2.5000408,2.5000408,2.6667075,4.3333523,4.3333523,4.500019,4.500019
25876,2.8333742,2.6667075,2.6667075,2.8333742,4.3333523,4.3333523,4.500019,4.500019
25877,3.0000409,2.8333742,2.8333742,3.0000409,4.3333523,4.3333523,4.500019,4.500019
25878,3.1667076,3.0000409,3.0000409,3.1667076,4.3333523,4.3333523,4.500019,4.500019
25879,3.3333743,3.1667076,3.1667076,3.3333743,4.3333523,4.3333523,4.500019,4.500019
25880,3.500041,3.3333743,3.3333743,3.500041,4.3333523,4.3333523,4.500019,4.500019
25881,3.6667077,3.500041,3.500041,3.6667077,4.3333523,4.3333523,4.500019,4.500019
25882,3.8333744,3.6667077,3.6667077,3.8333744,4.3333523,4.3333523,4.500019,4.500019
25883,4.0000411,3.8333744,3.8333744,4.0000411,4.3333523,4.3333523,4.500019,4.500019
25884,4.1667078,4.0000411,4.0000411,4.1667078,4.3333523,4.3333523,4.500019,4.500019
25885,4.3333745,4.1667078,4.1667078,4.3333745,4.3333523,4.3333523,4.500019,4.500019
25886,4.5000412,4.3333745,4.3333745,4.5000412,4.3333523,4.3333523,4.500019,4.500019
25887,4.6667079,4.5000412,4.5000412,4.6667079,4.3333523,4.3333523,4.500019,4.500019
25888,4.8333746,4.6667079,4.6667079,4.8333746,4.3333523,4.3333523,4.500019,4.500019
25889,5.0000413,4.8333746,4.8333746,5.0000413,4.3333523,4.3333523,4.500019,4.500019
25890,5.166708,5.0000413,5.0000413,5.166708,4.3333523,4.3333523,4.500019,4.500019
25891,5.3333747,5.166708,5.166708,5.3333747,4.3333523,4.3333523,4.500019,4.500019
25892,5.5000414,5.3333747,5.3333747,5.5000414,4.3333523,4.3333523,4.500019,4.500019
25893,5.6667081,5.5000414,5.5000414,5.6667081,4.3333523,4.3333523,4.500019,4.500019
25894,5.8333748,5.6667081,5.6667081,5.8333748,4.3333523,4.3333523,4.500019,4.500019
25895,6.0000415,5.8333748,5.8333748,6.0000415,4.3333523,4.3333523,4.500019,4.500019
25896,6.1667082,6.0000415,6.0000415,6.1667082,4.3333523,4.3333523,4.500019,4.500019
25897,6.3333749,6.1667082,6.1667082,6.3333749,4.3333523,4.3333523,4.500019,4.500019
25898,6.5000416,6.3333749,6.3333749,6.5000416,4.3333523,4.3333523,4.500019,4.500019
25899,6.6667083,6.5000416,6.5000416,6.6667083,4.3333523,4.3333523,4.500019,4.500019
25900,6.833375,6.6667083,6.6667083,6.833375,4.3333523,4.3333523,4.500019,4.500019
25901,7.0000417,6.833375,6.833375,7.0000417,4.3333523,4.3333523,4.500019,4.500019
25902,7.1667084,7.0000417,7.0000417,7.1667084,4.3333523,4.3333523,4.500019,4.500019
25903,7.3333751,7.1667084,7.1667084,7.3333751,4.3333523,4.3333523,4.500019,4.500019
25904,7.5000418,7.3333751,7.3333751,7.5000418,4.3333523,4.3333523,4.500019,4.500019
25905,7.6667085,7.5000418,7.5000418,7.6667085,4.3333523,4.3333523,4.500019,4.500019
25906,7.8333752,7.6667085,7.6667085,7.8333752,4.3333523,4.3333523,4.500019,4.500019
25907,8.0000419,7.8333752,7.8333752,8.0000419,4.3333523,4.3333523,4.500019,4.500019
25908,8.1667086,8.0000419,8.0000419,8.1667086,4.3333523,4.3333523,4.500019,4.500019
25909,8.3333753,8.1667086,8.1667086,8.3333753,4.3333523,4.3333523,4.500019,4.500019
25910,8.500042,8.3333753,8.3333753,8.500042,4.3333523,4.3333523,4.500019,4.500019
25911,8.6667087,8.500042,8.500042,8.6667087,4.3333523,4.3333523,4.500019,4.500019
25912,8.8333754,8.6667087,8.6667087,8.8333754,4.3333523,4.3333523,4.500019,4.500019
25913,9.0000421,8.8333754,8.8333754,9.0000421,4.3333523,4.3333523,4.500019,4.500019
25914,9.1667088,9.0000421,9.0000421,9.1667088,4.3333523,4.3333523,4.500019,4.500019
25915,9.3333755,9.1667088,9.1667088,9.3333755,4.3333523,4.3333523,4.500019,4.500019
25916,9.5000422,9.3333755,9.3333755,9.5000422,4.3333523,4.3333523,4.500019,4.500019
25917,9.6667089,9.5000422,9.5000422,9.6667089,4.3333523,4.3333523,4.500019,4.500019
25918,9.8333756,9.6667089,9.6667089,9.8333756,4.3333523,4.3333523,4.500019,4.500019
25919,10.0000423,9.8333756,9.8333756,10.0000423,4.3333523,4.3333523,4.500019,4.500019
25920,10.166709,10.0000423,10.0000423,10.166709,4.3333523,4.3333523,4.500019,4.500019
25921,10.3333757,10.166709,10.166709,10.3333757,4.3333523,4.3333523,4.500019,4.500019
25922,10.5000424,10.3333757,10.3333757,10.5000424,4.3333523,4.3333523,4.500019,4.500019
25923,10.6667091,10.5000424,10.5000424,10.6667091,4.3333523,4.3333523,4.500019,4.500019
25924,10.8333758,10.6667091,10.6667091,10.8333758,4.3333523,4.3333523,4.500019,4.500019
25925,11.0000425,10.8333758,10.8333758,11.0000425,4.3333523,4.3333523,4.500019,4.500019
25926,11.1667092,11.0000425,11.0000425,11.1667092,4.3333523,4.3333523,4.500019,4.500019
25927,11.3333759,11.1667092,11.1667092,11.3333759,4.3333523,4.3333523,4.500019,4.500019
25928,11.5000426,11.3333759,11.3333759,11.5000426,4.3333523,4.3333523,4.500019,4.500019
25929,11.6667093,11.5000426,11.5000426,11.6667093,4.3333523,4.3333523,4.500019,4.500019
25930,11.833376,11.6667093,11.6667093,11.833376,4.3333523,4.3333523,4.500019,4.500019
25931,12.0000427,11.833376,11.833376,12.0000427,4.3333523,4.3333523,4.500019,4.500019
25932,12.1667094,12.0000427,12.0000427,12.1667094,4.3333523,4.3333523,4.500019,4.500019
25933,12.3333761,12.1667094,12.1667094,12.3333761,4.3333523,4.3333523,4.500019,4.500019
25934,12.5000428,12.3333761,12.3333761,12.5000428,4.3333523,4.3333523,4.500019,4.500019
25935,12.6667095,12.5000428,12.5000428,12.6667095,4.3333523,4.3333523,4.500019,4.500019
25936,12.8333762,12.6667095,12.6667095,12.8333762,4.3333523,4.3333523,4.500019,4.500019
25937,13.0000429,12.8333762,12.8333762,13.0000429,4.3333523,4.3333523,4.500019,4.500019
25938,13.1667096,13.0000429,13.0000429,13.1667096,4.3333523,4.3333523,4.500019,4.500019
25939,13.3333763,13.1667096,13.1667096,13.3333763,4.3333523,4.3333523,4.500019,4.500019
25940,13.500043,13.3333763,13.3333763,13.500043,4.3333523,4.3333523,4.500019,4.500019
25941,13.6667097,13.500043,13.500043,13.6667097,4.3333523,4.3333523,4.500019,4.500019
25942,13.8333764,13.6667097,13.6667097,13.8333764,4.3333523,4.3333523,4.500019,4.500019
25943,14.0000431,13.8333764,13.8333764,14.0000431,4.3333523,4.3333523,4.500019,4.500019
25944,14.1667098,14.0000431,14.0000431,14.1667098,4.3333523,4.3333523,4.500019,4.500019
25945,14.3333765,14.1667098,14.1667098,14.3333765,4.3333523,4.3333523,4.500019,4.500019
25946,14.5000432,14.3333765,14.3333765,14.5000432,4.3333523,4.3333523,4.500019,4.500019
25947,14.6667099,14.5000432,14.5000432,14.6667099,4.3333523,4.3333523,4.500019,4.500019
25948,14.8333766,14.6667099,14.6667099,14.8333766,4.3333523,4.3333523,4.500019,4.500019
25949,15.0000433,14.8333766,14.8333766,15.0000433,4.3333523,4.3333523,4.500019,4.500019
25950,15.16671,15.0000433,15.0000433,15.16671,4.3333523,4.3333523,4.500019,4.500019
25951,15.3333767,15.16671,15.16671,15.3333767,4.3333523,4.3333523,4.500019,4.500019
25952,15.5000434,15.3333767,15.3333767,15.5000434,4.3333523,4.3333523,4.500019,4.500019
25953,15.6667101,15.5000434,15.5000434,15.6667101,4.3333523,4.3333523,4.500019,4.500019
25954,15.8333768,15.6667101,15.6667101,15.8333768,4.3333523,4.3333523,4.500019,4.500019
25955,16.0000435,15.8333768,15.8333768,16.0000435,4.3333523,4.3333523,4.500019,4.500019
25956,16.1667102,16.0000435,16.0000435,16.1667102,4.3333523,4.3333523,4.500019,4.500019
25957,-17.9999633,-18.16663,-18.16663,-17.9999633,4.1666856,4.1666856,4.3333523,4.3333523
25958,-17.8332966,-17.9999633,-17.9999633,-17.8332966,4.1666856,4.1666856,4.3333523,4.3333523
25959,-17.6666299,-17.8332966,-17.8332966,-17.6666299,4.1666856,4.1666856,4.3333523,4.3333523
25960,-17.4999632,-17.6666299,-17.6666299,-17.4999632,4.1666856,4.1666856,4.3333523,4.3333523
25961,-17.3332965,-17.4999632,-17.4999632,-17.3332965,4.1666856,4.1666856,4.3333523,4.3333523
25962,-17.1666298,-17.3332965,-17.3332965,-17.1666298,4.1666856,4.1666856,4.3333523,4.3333523
25963,-16.9999631,-17.1666298,-17.1666298,-16.9999631,4.1666856,4.1666856,4.3333523,4.3333523
25964,-16.8332964,-16.9999631,-16.9999631,-16.8332964,4.1666856,4.1666856,4.3333523,4.3333523
25965,-16.6666297,-16.8332964,-16.8332964,-16.6666297,4.1666856,4.1666856,4.3333523,4.3333523
25966,-16.499963,-16.6666297,-16.6666297,-16.499963,4.1666856,4.1666856,4.3333523,4.3333523
25967,-16.3332963,-16.499963,-16.499963,-16.3332963,4.1666856,4.1666856,4.3333523,4.3333523
25968,-16.1666296,-16.3332963,-16.3332963,-16.1666296,4.1666856,4.1666856,4.3333523,4.3333523
25969,-15.9999629,-16.1666296,-16.1666296,-15.9999629,4.1666856,4.1666856,4.3333523,4.3333523
25970,-15.8332962,-15.9999629,-15.9999629,-15.8332962,4.1666856,4.1666856,4.3333523,4.3333523
25971,-15.6666295,-15.8332962,-15.8332962,-15.6666295,4.1666856,4.1666856,4.3333523,4.3333523
25972,-15.4999628,-15.6666295,-15.6666295,-15.4999628,4.1666856,4.1666856,4.3333523,4.3333523
25973,-15.3332961,-15.4999628,-15.4999628,-15.3332961,4.1666856,4.1666856,4.3333523,4.3333523
25974,-15.1666294,-15.3332961,-15.3332961,-15.1666294,4.1666856,4.1666856,4.3333523,4.3333523
25975,-14.9999627,-15.1666294,-15.1666294,-14.9999627,4.1666856,4.1666856,4.3333523,4.3333523
25976,-14.833296,-14.9999627,-14.9999627,-14.833296,4.1666856,4.1666856,4.3333523,4.3333523
25977,-14.6666293,-14.833296,-14.833296,-14.6666293,4.1666856,4.1666856,4.3333523,4.3333523
25978,-14.4999626,-14.6666293,-14.6666293,-14.4999626,4.1666856,4.1666856,4.3333523,4.3333523
25979,-14.3332959,-14.4999626,-14.4999626,-14.3332959,4.1666856,4.1666856,4.3333523,4.3333523
25980,-14.1666292,-14.3332959,-14.3332959,-14.1666292,4.1666856,4.1666856,4.3333523,4.3333523
25981,-13.9999625,-14.1666292,-14.1666292,-13.9999625,4.1666856,4.1666856,4.3333523,4.3333523
25982,-13.8332958,-13.9999625,-13.9999625,-13.8332958,4.1666856,4.1666856,4.3333523,4.3333523
25983,-13.6666291,-13.8332958,-13.8332958,-13.6666291,4.1666856,4.1666856,4.3333523,4.3333523
25984,-13.4999624,-13.6666291,-13.6666291,-13.4999624,4.1666856,4.1666856,4.3333523,4.3333523
25985,-13.3332957,-13.4999624,-13.4999624,-13.3332957,4.1666856,4.1666856,4.3333523,4.3333523
25986,-13.166629,-13.3332957,-13.3332957,-13.166629,4.1666856,4.1666856,4.3333523,4.3333523
25987,-12.9999623,-13.166629,-13.166629,-12.9999623,4.1666856,4.1666856,4.3333523,4.3333523
25988,-12.8332956,-12.9999623,-12.9999623,-12.8332956,4.1666856,4.1666856,4.3333523,4.3333523
25989,-12.6666289,-12.8332956,-12.8332956,-12.6666289,4.1666856,4.1666856,4.3333523,4.3333523
25990,-12.4999622,-12.6666289,-12.6666289,-12.4999622,4.1666856,4.1666856,4.3333523,4.3333523
25991,-12.3332955,-12.4999622,-12.4999622,-12.3332955,4.1666856,4.1666856,4.3333523,4.3333523
25992,-12.1666288,-12.3332955,-12.3332955,-12.1666288,4.1666856,4.1666856,4.3333523,4.3333523
25993,-11.9999621,-12.1666288,-12.1666288,-11.9999621,4.1666856,4.1666856,4.3333523,4.3333523
25994,-11.8332954,-11.9999621,-11.9999621,-11.8332954,4.1666856,4.1666856,4.3333523,4.3333523
25995,-11.6666287,-11.8332954,-11.8332954,-11.6666287,4.1666856,4.1666856,4.3333523,4.3333523
25996,-11.499962,-11.6666287,-11.6666287,-11.499962,4.1666856,4.1666856,4.3333523,4.3333523
25997,-11.3332953,-11.499962,-11.499962,-11.3332953,4.1666856,4.1666856,4.3333523,4.3333523
25998,-11.1666286,-11.3332953,-11.3332953,-11.1666286,4.1666856,4.1666856,4.3333523,4.3333523
25999,-10.9999619,-11.1666286,-11.1666286,-10.9999619,4.1666856,4.1666856,4.3333523,4.3333523
26000,-10.8332952,-10.9999619,-10.9999619,-10.8332952,4.1666856,4.1666856,4.3333523,4.3333523
26001,-10.6666285,-10.8332952,-10.8332952,-10.6666285,4.1666856,4.1666856,4.3333523,4.3333523
26002,-10.4999618,-10.6666285,-10.6666285,-10.4999618,4.1666856,4.1666856,4.3333523,4.3333523
26003,-10.3332951,-10.4999618,-10.4999618,-10.3332951,4.1666856,4.1666856,4.3333523,4.3333523
26004,-10.1666284,-10.3332951,-10.3332951,-10.1666284,4.1666856,4.1666856,4.3333523,4.3333523
26005,-9.9999617,-10.1666284,-10.1666284,-9.9999617,4.1666856,4.1666856,4.3333523,4.3333523
26006,-9.833295,-9.9999617,-9.9999617,-9.833295,4.1666856,4.1666856,4.3333523,4.3333523
26007,-9.6666283,-9.833295,-9.833295,-9.6666283,4.1666856,4.1666856,4.3333523,4.3333523
26008,-9.4999616,-9.6666283,-9.6666283,-9.4999616,4.1666856,4.1666856,4.3333523,4.3333523
26009,-9.3332949,-9.4999616,-9.4999616,-9.3332949,4.1666856,4.1666856,4.3333523,4.3333523
26010,-9.1666282,-9.3332949,-9.3332949,-9.1666282,4.1666856,4.1666856,4.3333523,4.3333523
26011,-8.9999615,-9.1666282,-9.1666282,-8.9999615,4.1666856,4.1666856,4.3333523,4.3333523
26012,-8.8332948,-8.9999615,-8.9999615,-8.8332948,4.1666856,4.1666856,4.3333523,4.3333523
26013,-8.6666281,-8.8332948,-8.8332948,-8.6666281,4.1666856,4.1666856,4.3333523,4.3333523
26014,-8.4999614,-8.6666281,-8.6666281,-8.4999614,4.1666856,4.1666856,4.3333523,4.3333523
26015,-8.3332947,-8.4999614,-8.4999614,-8.3332947,4.1666856,4.1666856,4.3333523,4.3333523
26016,-8.166628,-8.3332947,-8.3332947,-8.166628,4.1666856,4.1666856,4.3333523,4.3333523
26017,-7.9999613,-8.166628,-8.166628,-7.9999613,4.1666856,4.1666856,4.3333523,4.3333523
26018,-7.8332946,-7.9999613,-7.9999613,-7.8332946,4.1666856,4.1666856,4.3333523,4.3333523
26019,-7.6666279,-7.8332946,-7.8332946,-7.6666279,4.1666856,4.1666856,4.3333523,4.3333523
26020,-7.4999612,-7.6666279,-7.6666279,-7.4999612,4.1666856,4.1666856,4.3333523,4.3333523
26021,-7.3332945,-7.4999612,-7.4999612,-7.3332945,4.1666856,4.1666856,4.3333523,4.3333523
26022,-7.1666278,-7.3332945,-7.3332945,-7.1666278,4.1666856,4.1666856,4.3333523,4.3333523
26023,-6.9999611,-7.1666278,-7.1666278,-6.9999611,4.1666856,4.1666856,4.3333523,4.3333523
26024,-6.8332944,-6.9999611,-6.9999611,-6.8332944,4.1666856,4.1666856,4.3333523,4.3333523
26025,-6.6666277,-6.8332944,-6.8332944,-6.6666277,4.1666856,4.1666856,4.3333523,4.3333523
26026,-6.499961,-6.6666277,-6.6666277,-6.499961,4.1666856,4.1666856,4.3333523,4.3333523
26027,-6.3332943,-6.499961,-6.499961,-6.3332943,4.1666856,4.1666856,4.3333523,4.3333523
26028,-6.1666276,-6.3332943,-6.3332943,-6.1666276,4.1666856,4.1666856,4.3333523,4.3333523
26029,-5.9999609,-6.1666276,-6.1666276,-5.9999609,4.1666856,4.1666856,4.3333523,4.3333523
26030,-5.8332942,-5.9999609,-5.9999609,-5.8332942,4.1666856,4.1666856,4.3333523,4.3333523
26031,-5.6666275,-5.8332942,-5.8332942,-5.6666275,4.1666856,4.1666856,4.3333523,4.3333523
