"FID","Crop","Pst","Pen","Hst","Hen"
"14469","Sorghum","6.03","8",NA,NA
"14469","Maize","5.03","8","8.03","10.97"
"14469","Cassava","7.03","8",NA,NA
"14469","Potato","12.03","1","3.03","3.97"
"14469","Fonio","7.03","8","10.03","10.97"
"14469","Cowpea","8.03","9","10.48","11.5"
"14469","Sesame","7.65","9","10.03","10.32"
"14469","Onion","10.03","11","2.03","5"
"14469","Okra","11.03","12","12.48","1.48"
"14469","Carrot","10.03","11","12.48","1.48"
"14469","Cabbage","9.03","11","3.03","5"
"14469","Soy","7.03","8","10.03","12"
"14470","Sorghum","6.03","8",NA,NA
"14470","Maize","5.03","8","8.03","10.97"
"14470","Cassava","7.03","8",NA,NA
"14470","Potato","12.03","1","3.03","3.97"
"14470","Fonio","7.03","8","10.03","10.97"
"14470","Cowpea","8.03","9","10.48","11.5"
"14470","Sesame","7.65","9","10.03","10.32"
"14470","Onion","10.03","11","2.03","5"
"14470","Okra","11.03","12","12.48","1.48"
"14470","Carrot","10.03","11","12.48","1.48"
"14470","Cabbage","9.03","11","3.03","5"
"14470","Soy","7.03","8","10.03","12"
"14471","Sorghum","6.03","8",NA,NA
"14471","Maize","5.03","8","8.03","10.97"
"14471","Cassava","7.03","8",NA,NA
"14471","Potato","12.03","1","3.03","3.97"
"14471","Fonio","7.03","8","10.03","10.97"
"14471","Cowpea","8.03","9","10.48","11.5"
"14471","Sesame","7.65","9","10.03","10.32"
"14471","Onion","10.03","11","2.03","5"
"14471","Okra","11.03","12","12.48","1.48"
"14471","Carrot","10.03","11","12.48","1.48"
"14471","Cabbage","9.03","11","3.03","5"
"14471","Soy","7.03","8","10.03","12"
"14472","Sorghum","6.03","8",NA,NA
"14472","Maize","5.03","8","8.03","10.97"
"14472","Cassava","7.03","8",NA,NA
"14472","Potato","12.03","1","3.03","3.97"
"14472","Fonio","7.03","8","10.03","10.97"
"14472","Cowpea","8.03","9","10.48","11.5"
"14472","Sesame","7.65","9","10.03","10.32"
"14472","Onion","10.03","11","2.03","5"
"14472","Okra","11.03","12","12.48","1.48"
"14472","Carrot","10.03","11","12.48","1.48"
"14472","Cabbage","9.03","11","3.03","5"
"14472","Soy","7.03","8","10.03","12"
"14473","Sorghum","6.03","8",NA,NA
"14473","Maize","5.03","8","8.03","10.97"
"14473","Cassava","7.03","8",NA,NA
"14473","Potato","12.03","1","3.03","3.97"
"14473","Fonio","7.03","8","10.03","10.97"
"14473","Cowpea","8.03","9","10.48","11.5"
"14473","Sesame","7.65","9","10.03","10.32"
"14473","Onion","10.03","11","2.03","5"
"14473","Okra","11.03","12","12.48","1.48"
"14473","Carrot","10.03","11","12.48","1.48"
"14473","Cabbage","9.03","11","3.03","5"
"14473","Soy","7.03","8","10.03","12"
"14474","Sorghum","6.03","8",NA,NA
"14474","Maize","5.03","8","8.03","10.97"
"14474","Cassava","7.03","8",NA,NA
"14474","Potato","12.03","1","3.03","3.97"
"14474","Fonio","7.03","8","10.03","10.97"
"14474","Cowpea","8.03","9","10.48","11.5"
"14474","Sesame","7.65","9","10.03","10.32"
"14474","Onion","10.03","11","2.03","5"
"14474","Okra","11.03","12","12.48","1.48"
"14474","Carrot","10.03","11","12.48","1.48"
"14474","Cabbage","9.03","11","3.03","5"
"14474","Soy","7.03","8","10.03","12"
"14475","Sorghum","6.03","8",NA,NA
"14475","Maize","5.03","8","8.03","10.97"
"14475","Cassava","7.03","8",NA,NA
"14475","Potato","12.03","1","3.03","3.97"
"14475","Fonio","7.03","8","10.03","10.97"
"14475","Cowpea","8.03","9","10.48","11.5"
"14475","Sesame","7.65","9","10.03","10.32"
"14475","Onion","10.03","11","2.03","5"
"14475","Okra","11.03","12","12.48","1.48"
"14475","Carrot","10.03","11","12.48","1.48"
"14475","Cabbage","9.03","11","3.03","5"
"14475","Soy","7.03","8","10.03","12"
"14476","Sorghum","6.03","8",NA,NA
"14476","Maize","5.03","8","8.03","10.97"
"14476","Cassava","7.03","8",NA,NA
"14476","Potato","12.03","1","3.03","3.97"
"14476","Fonio","7.03","8","10.03","10.97"
"14476","Cowpea","8.03","9","10.48","11.5"
"14476","Sesame","7.65","9","10.03","10.32"
"14476","Onion","10.03","11","2.03","5"
"14476","Okra","11.03","12","12.48","1.48"
"14476","Carrot","10.03","11","12.48","1.48"
"14476","Cabbage","9.03","11","3.03","5"
"14476","Soy","7.03","8","10.03","12"
"14477","Sorghum","6.03","8",NA,NA
"14477","Maize","5.03","8","8.03","10.97"
"14477","Cassava","7.03","8",NA,NA
